time,RPM,Speed,Load,ThrottlePos,PedalPos,FuelStatus
2024-08-15 0:44:59,1733,44,32,25,31,2
2024-08-15 0:44:59,1733,45,30,23,32,2
2024-08-15 0:45:00,1564,47,26,21,32,2
2024-08-15 0:45:00,1583,47,23,20,32,2
2024-08-15 0:45:01,1583,47,23,20,32,2
2024-08-15 0:45:01,1603,48,23,21,32,2
2024-08-15 0:45:02,1531,48,23,21,21,2
2024-08-15 0:45:02,1603,48,23,21,32,2
2024-08-15 0:45:03,1531,49,18,20,28,68
2024-08-15 0:45:03,1531,48,23,21,21,2
2024-08-15 0:45:04,1531,49,21,17,24,68
2024-08-15 0:45:04,1376,49,13,16,24,68
2024-08-15 0:45:05,1382,49,12,16,23,2
2024-08-15 0:45:05,1376,49,13,16,24,68
2024-08-15 0:45:06,1373,49,12,14,21,2
2024-08-15 0:45:06,1382,49,12,16,23,2
2024-08-15 0:45:07,1424,48,9,14,0,2
2024-08-15 0:45:07,1373,49,12,14,21,2
2024-08-15 0:45:08,1312,47,11,16,14,2
2024-08-15 0:45:08,1424,48,9,14,14,2
2024-08-15 0:45:09,1363,47,9,16,14,2
2024-08-15 0:45:09,1312,47,11,16,14,2
2024-08-15 0:45:10,1297,47,7,14,16,2
2024-08-15 0:45:10,1363,47,9,16,14,2
2024-08-15 0:45:11,1192,46,9,14,16,68
2024-08-15 0:45:11,1297,47,7,14,16,2
2024-08-15 0:45:12,1254,45,7,14,14,68
2024-08-15 0:45:13,1254,45,7,14,14,68
2024-08-15 0:45:13,1206,44,7,14,14,68
2024-08-15 0:45:14,1206,44,7,14,14,68
2024-08-15 0:45:14,1194,43,7,14,14,68
2024-08-15 0:45:15,1194,43,7,14,14,68
2024-08-15 0:45:15,1176,42,7,14,0,68
2024-08-15 0:45:16,1268,40,7,16,14,68
2024-08-15 0:45:16,1117,41,7,14,14,68
2024-08-15 0:45:17,1268,40,14,18,25,2
2024-08-15 0:45:17,1268,40,7,16,14,68
2024-08-15 0:45:18,1268,40,15,18,16,2
2024-08-15 0:45:18,1268,40,14,18,25,2
2024-08-15 0:45:19,1379,41,23,18,28,2
2024-08-15 0:45:19,1268,40,15,18,16,2
2024-08-15 0:45:20,1343,43,33,31,26,2
2024-08-15 0:45:20,1381,42,19,18,28,2
2024-08-15 0:45:21,1256,44,36,27,26,2
2024-08-15 0:45:21,1343,43,33,31,26,2
2024-08-15 0:45:22,1256,44,36,27,26,2
2024-08-15 0:45:22,1268,46,36,23,15,2
2024-08-15 0:45:23,1292,47,14,17,13,2
2024-08-15 0:45:23,1268,46,36,23,15,2
2024-08-15 0:45:24,1292,46,17,17,25,2
2024-08-15 0:45:24,1068,46,14,14,17,68
2024-08-15 0:45:25,1054,46,14,17,18,68
2024-08-15 0:45:25,1068,46,14,14,17,68
2024-08-15 0:45:26,1160,46,24,20,27,2
2024-08-15 0:45:26,1054,46,14,17,18,68
2024-08-15 0:45:27,1160,46,24,20,29,2
2024-08-15 0:45:27,1160,46,24,20,27,2
2024-08-15 0:45:28,1082,46,31,20,30,2
2024-08-15 0:45:28,1444,46,29,23,30,2
2024-08-15 0:45:29,1444,46,29,23,30,2
2024-08-15 0:45:29,1414,48,23,20,29,2
2024-08-15 0:45:30,1414,48,23,20,29,2
2024-08-15 0:45:30,1374,49,25,21,28,2
2024-08-15 0:45:31,1394,49,19,18,28,68
2024-08-15 0:45:31,1374,49,25,21,28,2
2024-08-15 0:45:32,1365,49,8,15,14,68
2024-08-15 0:45:32,1401,50,8,14,14,68
2024-08-15 0:45:33,1365,49,8,15,14,68
2024-08-15 0:45:33,1334,49,7,14,14,68
2024-08-15 0:45:34,1180,42,7,14,14,68
2024-08-15 0:45:34,1334,49,7,14,14,68
2024-08-15 0:45:35,1180,42,7,14,14,68
2024-08-15 0:45:35,1183,34,7,14,14,68
2024-08-15 0:45:36,997,30,7,14,0,68
2024-08-15 0:45:36,1193,28,7,14,14,68
2024-08-15 0:45:37,1193,28,7,14,14,68
2024-08-15 0:45:37,1193,27,7,14,14,68
2024-08-15 0:45:38,1193,27,7,14,14,68
2024-08-15 0:45:38,1190,26,7,14,14,68
2024-08-15 0:45:39,1190,26,7,14,14,68
2024-08-15 0:45:39,1155,26,7,14,0,68
2024-08-15 0:45:40,1121,25,9,14,14,68
2024-08-15 0:45:40,1098,25,9,14,0,68
2024-08-15 0:45:41,1098,25,7,14,0,68
2024-08-15 0:45:41,1098,25,9,14,0,68
2024-08-15 0:45:42,1098,25,7,14,0,68
2024-08-15 0:45:42,1112,25,7,14,17,2
2024-08-15 0:45:43,1160,25,9,14,14,2
2024-08-15 0:45:43,1112,25,7,14,17,2
2024-08-15 0:45:44,1136,25,7,14,14,2
2024-08-15 0:45:44,1121,25,9,14,14,2
2024-08-15 0:45:45,1136,25,7,14,14,2
2024-08-15 0:45:45,1116,25,7,14,0,2
2024-08-15 0:45:46,1116,25,7,14,0,2
2024-08-15 0:45:47,1116,25,7,14,0,2
2024-08-15 0:45:47,1077,24,7,14,0,2
2024-08-15 0:45:48,1035,24,7,13,16,2
2024-08-15 0:45:48,1058,24,7,14,16,2
2024-08-15 0:45:49,1033,23,7,14,14,2
2024-08-15 0:45:49,1035,24,7,13,16,2
2024-08-15 0:45:50,1000,23,7,13,14,2
2024-08-15 0:45:50,1033,23,7,14,14,2
2024-08-15 0:45:51,1000,23,7,13,14,2
2024-08-15 0:45:51,989,22,7,14,14,2
2024-08-15 0:45:52,1254,20,7,14,2,2
2024-08-15 0:45:52,1364,20,9,16,19,2
2024-08-15 0:45:53,1426,20,10,16,20,2
2024-08-15 0:45:53,1364,20,9,16,19,2
2024-08-15 0:45:54,1464,20,11,16,21,2
2024-08-15 0:45:54,1426,20,10,16,20,2
2024-08-15 0:45:55,1464,20,11,16,21,2
2024-08-15 0:45:55,1479,21,11,16,9,2
2024-08-15 0:45:56,1468,22,11,16,9,2
2024-08-15 0:45:56,1489,22,11,16,9,2
2024-08-15 0:45:57,1526,23,11,16,23,2
2024-08-15 0:45:57,1489,22,11,16,9,2
2024-08-15 0:45:58,1584,23,12,17,23,2
2024-08-15 0:45:58,1526,23,11,16,23,2
2024-08-15 0:45:59,1584,23,10,17,23,2
2024-08-15 0:45:59,1584,23,12,17,23,2
2024-08-15 0:46:00,1138,25,8,14,14,2
2024-08-15 0:46:00,1115,23,11,14,14,2
2024-08-15 0:46:01,1082,24,7,14,0,2
2024-08-15 0:46:01,1138,25,8,14,14,2
2024-08-15 0:46:02,947,20,7,14,0,2
2024-08-15 0:46:02,1082,24,7,14,0,2
2024-08-15 0:46:03,979,16,7,13,14,2
2024-08-15 0:46:03,947,20,7,14,0,2
2024-08-15 0:46:04,907,13,10,13,0,2
2024-08-15 0:46:04,907,13,7,13,0,2
2024-08-15 0:46:05,673,6,12,14,14,2
2024-08-15 0:46:05,907,13,10,13,0,2
2024-08-15 0:46:06,673,6,12,14,14,2
2024-08-15 0:46:07,614,1,12,13,14,2
2024-08-15 0:46:07,673,6,12,14,14,2
2024-08-15 0:46:08,529,0,0,11,14,0
2024-08-15 0:46:08,529,0,11,21,14,2
2024-08-15 0:46:09,0,0,0,11,14,0
2024-08-15 0:46:09,529,0,0,11,14,0
2024-08-15 0:46:10,0,0,0,11,14,0
2024-08-15 0:46:10,0,0,0,11,0,0
2024-08-15 0:46:11,0,0,0,11,14,0
2024-08-15 0:46:11,0,0,0,11,0,0
2024-08-15 0:46:12,0,0,0,11,0,0
2024-08-15 0:46:13,0,0,0,11,0,0
2024-08-15 0:46:14,0,0,0,11,0,0
2024-08-15 0:46:15,0,0,0,11,0,0
2024-08-15 0:46:15,0,0,0,11,14,0
2024-08-15 0:46:16,0,0,0,11,0,0
2024-08-15 0:46:17,0,0,0,11,14,0
2024-08-15 0:46:17,0,0,0,11,0,0
2024-08-15 0:46:18,0,0,0,11,14,0
2024-08-15 0:46:19,0,0,0,11,0,0
2024-08-15 0:46:19,0,0,0,11,14,0
2024-08-15 0:46:20,0,0,0,16,14,0
2024-08-15 0:46:20,0,0,0,16,0,0
2024-08-15 0:46:21,0,0,0,16,14,0
2024-08-15 0:46:22,0,0,0,16,14,0
2024-08-15 0:46:23,0,0,0,16,14,0
2024-08-15 0:46:23,0,0,0,16,0,0
2024-08-15 0:46:24,0,0,0,16,14,0
2024-08-15 0:46:25,0,0,0,16,0,0
2024-08-15 0:46:25,0,0,0,16,14,0
2024-08-15 0:46:26,0,0,0,16,0,0
2024-08-15 0:46:26,0,0,0,16,14,0
2024-08-15 0:46:27,0,0,0,16,14,0
2024-08-15 0:46:28,0,0,0,16,14,0
2024-08-15 0:46:29,0,0,0,16,14,0
2024-08-15 0:46:29,0,0,0,16,0,0
2024-08-15 0:46:30,0,0,0,16,0,0
2024-08-15 0:46:31,0,0,25,12,0,33
2024-08-15 0:46:31,0,0,0,16,0,0
2024-08-15 0:46:32,787,0,11,15,21,2
2024-08-15 0:46:32,683,0,25,12,0,33
2024-08-15 0:46:33,787,0,11,15,21,2
2024-08-15 0:46:33,954,3,13,16,15,2
2024-08-15 0:46:34,954,3,13,16,15,2
2024-08-15 0:46:34,1071,5,17,18,21,2
2024-08-15 0:46:35,1282,8,20,20,21,2
2024-08-15 0:46:35,1071,5,17,18,21,2
2024-08-15 0:46:36,1491,12,12,15,1,68
2024-08-15 0:46:36,1279,12,10,17,25,68
2024-08-15 0:46:37,1279,12,10,17,25,68
2024-08-15 0:46:37,1420,12,19,17,27,2
2024-08-15 0:46:38,1420,16,16,18,12,2
2024-08-15 0:46:38,1420,12,19,17,27,2
2024-08-15 0:46:39,1267,17,18,19,17,2
2024-08-15 0:46:39,1420,16,16,18,12,2
2024-08-15 0:46:40,1379,21,21,20,29,2
2024-08-15 0:46:40,1313,19,19,19,18,2
2024-08-15 0:46:41,1544,24,24,22,22,2
2024-08-15 0:46:41,1379,21,21,20,29,2
2024-08-15 0:46:42,1718,26,25,23,24,2
2024-08-15 0:46:42,1544,24,24,22,22,2
2024-08-15 0:46:43,1718,26,25,23,24,2
2024-08-15 0:46:43,1361,28,26,23,34,2
2024-08-15 0:46:44,1510,34,37,29,34,2
2024-08-15 0:46:44,1467,31,36,30,34,2
2024-08-15 0:46:45,1640,37,37,29,29,2
2024-08-15 0:46:45,1510,34,37,29,34,2
2024-08-15 0:46:46,1486,39,36,30,34,2
2024-08-15 0:46:46,1640,37,37,29,29,2
2024-08-15 0:46:47,1425,42,38,30,29,2
2024-08-15 0:46:47,1486,39,36,30,34,2
2024-08-15 0:46:48,1446,43,25,19,12,68
2024-08-15 0:46:49,1454,44,21,20,25,68
2024-08-15 0:46:49,1452,44,14,20,17,68
2024-08-15 0:46:50,1228,44,21,16,20,68
2024-08-15 0:46:50,1454,44,21,20,25,68
2024-08-15 0:46:51,1223,44,17,20,20,2
2024-08-15 0:46:51,1228,44,21,16,20,68
2024-08-15 0:46:52,1234,44,22,20,20,2
2024-08-15 0:46:53,1226,44,23,16,25,2
2024-08-15 0:46:53,1216,43,24,23,31,2
2024-08-15 0:46:54,1216,43,24,23,31,2
2024-08-15 0:46:54,1441,43,25,20,31,2
2024-08-15 0:46:55,1441,43,25,20,31,2
2024-08-15 0:46:55,1452,42,14,19,19,68
2024-08-15 0:46:56,1529,42,20,16,0,68
2024-08-15 0:46:57,1354,40,8,15,0,68
2024-08-15 0:46:57,1281,38,7,14,14,68
2024-08-15 0:46:58,1157,33,7,14,0,68
2024-08-15 0:46:58,1281,38,7,14,14,68
2024-08-15 0:46:59,1157,33,7,14,0,68
2024-08-15 0:46:59,1157,29,7,14,0,68
2024-08-15 0:47:00,1160,24,8,14,14,68
2024-08-15 0:47:01,1233,18,7,14,0,2
2024-08-15 0:47:01,1160,20,7,14,14,68
2024-08-15 0:47:02,1233,15,10,16,14,2
2024-08-15 0:47:02,1233,18,7,14,0,2
2024-08-15 0:47:03,1185,14,17,18,29,2
2024-08-15 0:47:03,1233,15,10,16,14,2
2024-08-15 0:47:04,1432,14,23,21,33,2
2024-08-15 0:47:04,1622,14,28,25,28,2
2024-08-15 0:47:05,1820,17,30,26,28,2
2024-08-15 0:47:05,1622,14,28,25,28,2
2024-08-15 0:47:06,1922,20,30,25,28,2
2024-08-15 0:47:06,1820,17,30,26,28,2
2024-08-15 0:47:07,1922,20,30,25,28,2
2024-08-15 0:47:07,1922,23,30,25,29,2
2024-08-15 0:47:08,1922,25,30,26,29,2
2024-08-15 0:47:08,1995,27,32,27,36,2
2024-08-15 0:47:09,1995,27,32,27,36,2
2024-08-15 0:47:09,2045,29,34,27,25,2
2024-08-15 0:47:10,2129,31,25,25,31,2
2024-08-15 0:47:10,2045,29,34,27,25,2
2024-08-15 0:47:11,2210,32,19,19,16,68
2024-08-15 0:47:11,2129,31,25,25,31,2
2024-08-15 0:47:12,2150,31,17,22,32,2
2024-08-15 0:47:12,2108,32,17,25,29,2
2024-08-15 0:47:13,2193,33,30,25,29,2
2024-08-15 0:47:13,2108,32,17,25,29,2
2024-08-15 0:47:14,2312,35,32,28,34,2
2024-08-15 0:47:14,2193,33,30,25,29,2
2024-08-15 0:47:15,2312,35,32,28,34,2
2024-08-15 0:47:15,2022,36,33,27,29,2
2024-08-15 0:47:16,1688,37,33,27,32,2
2024-08-15 0:47:16,1716,39,27,24,32,2
2024-08-15 0:47:17,1716,39,27,24,32,2
2024-08-15 0:47:17,1779,40,26,23,23,2
2024-08-15 0:47:18,1779,40,26,23,23,2
2024-08-15 0:47:18,1836,41,25,24,30,2
2024-08-15 0:47:19,1836,41,25,24,30,2
2024-08-15 0:47:19,1922,43,22,22,28,2
2024-08-15 0:47:20,1828,45,22,19,9,68
2024-08-15 0:47:21,1582,47,14,18,12,2
2024-08-15 0:47:21,1528,46,10,19,9,2
2024-08-15 0:47:22,1582,47,14,18,12,2
2024-08-15 0:47:22,1463,48,11,14,14,2
2024-08-15 0:47:23,1463,48,11,14,14,2
2024-08-15 0:47:23,1343,48,7,15,14,2
2024-08-15 0:47:24,1419,48,19,20,19,68
2024-08-15 0:47:24,1320,47,7,16,3,68
2024-08-15 0:47:25,1385,50,23,21,28,2
2024-08-15 0:47:25,1419,48,19,20,19,68
2024-08-15 0:47:26,1416,51,23,21,29,2
2024-08-15 0:47:26,1385,50,23,21,28,2
2024-08-15 0:47:27,1465,54,28,24,30,2
2024-08-15 0:47:27,1416,51,23,21,29,2
2024-08-15 0:47:28,1398,55,35,42,28,2
2024-08-15 0:47:28,1304,57,39,35,33,2
2024-08-15 0:47:29,1362,60,38,30,28,2
2024-08-15 0:47:29,1304,57,39,35,33,2
2024-08-15 0:47:30,1362,60,38,30,28,2
2024-08-15 0:47:30,1422,62,36,25,22,2
2024-08-15 0:47:31,1422,62,36,25,22,2
2024-08-15 0:47:31,1463,65,27,23,22,2
2024-08-15 0:47:32,1202,68,30,27,32,2
2024-08-15 0:47:32,1506,66,30,23,20,2
2024-08-15 0:47:33,1202,68,30,27,32,2
2024-08-15 0:47:33,1236,70,30,41,27,2
2024-08-15 0:47:34,1256,70,39,34,33,2
2024-08-15 0:47:34,1236,70,30,41,27,2
2024-08-15 0:47:35,1306,73,38,32,27,2
2024-08-15 0:47:35,1256,70,39,34,33,2
2024-08-15 0:47:36,1365,77,30,24,28,2
2024-08-15 0:47:36,1328,73,36,27,24,2
2024-08-15 0:47:37,1365,77,30,24,28,2
2024-08-15 0:47:37,1385,78,21,16,14,68
2024-08-15 0:47:38,1385,78,21,16,14,68
2024-08-15 0:47:38,1388,79,8,15,0,68
2024-08-15 0:47:39,1382,79,7,15,0,68
2024-08-15 0:47:39,1388,79,8,15,0,68
2024-08-15 0:47:40,1373,78,7,15,14,68
2024-08-15 0:47:40,1373,78,7,15,0,68
2024-08-15 0:47:41,1369,78,7,15,14,68
2024-08-15 0:47:41,1373,78,7,15,14,68
2024-08-15 0:47:42,1369,78,7,15,14,68
2024-08-15 0:47:43,1369,78,7,15,14,68
2024-08-15 0:47:43,1350,77,7,15,14,68
2024-08-15 0:47:44,1339,76,7,15,14,68
2024-08-15 0:47:44,1345,76,7,15,14,68
2024-08-15 0:47:45,1339,76,7,15,14,68
2024-08-15 0:47:45,1331,76,7,15,14,68
2024-08-15 0:47:46,1331,76,7,15,14,68
2024-08-15 0:47:46,1321,75,7,15,14,68
2024-08-15 0:47:47,1321,75,7,15,14,68
2024-08-15 0:47:47,1318,75,7,15,0,68
2024-08-15 0:47:48,1308,74,7,15,0,68
2024-08-15 0:47:48,1303,74,7,15,14,68
2024-08-15 0:47:49,1297,74,7,15,14,68
2024-08-15 0:47:49,1303,74,7,15,14,68
2024-08-15 0:47:50,1296,73,7,15,14,68
2024-08-15 0:47:50,1297,74,7,15,14,68
2024-08-15 0:47:51,1296,73,7,15,14,68
2024-08-15 0:47:52,1278,72,7,15,14,68
2024-08-15 0:47:53,1265,72,7,14,0,68
2024-08-15 0:47:53,1269,72,7,15,14,68
2024-08-15 0:47:54,1265,72,7,14,0,68
2024-08-15 0:47:54,1256,71,7,14,0,68
2024-08-15 0:47:55,1245,71,7,14,14,68
2024-08-15 0:47:55,1256,71,7,14,0,68
2024-08-15 0:47:56,1222,70,7,14,0,68
2024-08-15 0:47:56,1235,70,7,14,14,68
2024-08-15 0:47:57,1222,70,7,14,0,68
2024-08-15 0:47:57,1211,69,7,14,0,68
2024-08-15 0:47:58,1211,69,7,14,0,68
2024-08-15 0:47:58,1208,68,7,14,0,68
2024-08-15 0:47:59,1208,68,7,14,0,68
2024-08-15 0:47:59,1191,67,7,14,0,68
2024-08-15 0:48:00,1164,66,7,14,0,68
2024-08-15 0:48:00,1177,67,7,14,0,68
2024-08-15 0:48:01,1164,66,7,14,0,68
2024-08-15 0:48:01,1157,66,7,14,0,68
2024-08-15 0:48:02,1144,66,7,14,14,68
2024-08-15 0:48:02,1157,66,7,14,0,68
2024-08-15 0:48:03,1134,65,7,14,0,68
2024-08-15 0:48:03,1144,66,7,14,14,68
2024-08-15 0:48:04,1165,64,14,17,26,2
2024-08-15 0:48:04,1134,64,8,14,9,68
2024-08-15 0:48:05,1165,64,14,17,26,2
2024-08-15 0:48:05,1213,64,25,21,20,2
2024-08-15 0:48:06,1213,64,25,21,20,2
2024-08-15 0:48:06,1220,65,29,23,24,2
2024-08-15 0:48:07,1696,66,29,25,27,2
2024-08-15 0:48:07,1220,65,29,23,24,2
2024-08-15 0:48:08,1580,68,33,25,32,2
2024-08-15 0:48:08,1587,68,36,27,27,2
2024-08-15 0:48:09,1587,68,36,27,27,2
2024-08-15 0:48:09,1331,71,35,25,21,2
2024-08-15 0:48:10,1331,71,35,25,21,2
2024-08-15 0:48:10,1281,72,27,22,31,2
2024-08-15 0:48:11,1281,72,27,22,31,2
2024-08-15 0:48:11,1316,73,30,24,30,2
2024-08-15 0:48:12,1330,75,13,16,12,2
2024-08-15 0:48:12,1333,73,21,16,21,68
2024-08-15 0:48:13,1330,75,13,16,12,2
2024-08-15 0:48:13,1339,75,13,16,23,2
2024-08-15 0:48:14,1339,75,13,16,23,2
2024-08-15 0:48:14,1348,76,13,16,20,2
2024-08-15 0:48:15,1348,76,13,16,20,2
2024-08-15 0:48:15,1270,76,10,15,17,68
2024-08-15 0:48:16,1177,77,10,15,0,2
2024-08-15 0:48:17,1137,76,7,14,0,68
2024-08-15 0:48:17,1180,77,8,14,14,68
2024-08-15 0:48:18,1137,76,7,14,0,68
2024-08-15 0:48:18,1156,76,7,14,9,68
2024-08-15 0:48:19,1302,76,16,18,14,68
2024-08-15 0:48:19,1156,76,7,14,9,68
2024-08-15 0:48:20,1180,76,13,16,22,68
2024-08-15 0:48:20,1190,77,12,16,22,2
2024-08-15 0:48:21,1190,77,12,16,12,2
2024-08-15 0:48:21,1190,77,12,16,22,2
2024-08-15 0:48:22,1209,78,16,17,25,2
2024-08-15 0:48:22,1190,77,12,16,12,2
2024-08-15 0:48:23,1209,78,16,17,25,2
2024-08-15 0:48:23,1201,78,23,25,31,2
2024-08-15 0:48:24,1233,79,33,27,31,2
2024-08-15 0:48:24,1236,80,33,25,24,2
2024-08-15 0:48:25,1236,80,33,25,24,2
2024-08-15 0:48:25,1256,82,32,25,31,2
2024-08-15 0:48:26,1275,83,32,27,29,2
2024-08-15 0:48:26,1256,82,32,25,31,2
2024-08-15 0:48:27,1275,83,32,27,29,2
2024-08-15 0:48:27,1318,84,46,75,37,2
2024-08-15 0:48:28,1338,87,40,26,31,2
2024-08-15 0:48:28,1312,86,50,70,36,2
2024-08-15 0:48:29,1359,88,32,25,30,2
2024-08-15 0:48:29,1338,87,40,26,31,2
2024-08-15 0:48:30,1369,89,23,16,14,68
2024-08-15 0:48:30,1359,88,32,25,30,2
2024-08-15 0:48:31,1360,89,7,15,17,68
2024-08-15 0:48:31,1369,89,23,16,14,68
2024-08-15 0:48:32,1379,89,14,21,28,68
2024-08-15 0:48:33,1367,89,25,21,19,2
2024-08-15 0:48:33,1364,88,25,22,28,2
2024-08-15 0:48:34,1365,89,15,17,14,68
2024-08-15 0:48:34,1367,89,25,21,19,2
2024-08-15 0:48:35,1372,89,21,24,26,68
2024-08-15 0:48:35,1365,89,15,17,14,68
2024-08-15 0:48:36,1392,89,32,24,19,2
2024-08-15 0:48:36,1380,90,17,17,29,68
2024-08-15 0:48:37,1392,90,28,23,25,2
2024-08-15 0:48:37,1380,90,17,17,29,68
2024-08-15 0:48:38,1384,90,17,21,20,2
2024-08-15 0:48:38,1392,90,28,23,25,2
2024-08-15 0:48:39,1384,90,17,21,20,2
2024-08-15 0:48:39,1391,91,26,28,27,2
2024-08-15 0:48:40,1411,92,29,25,28,2
2024-08-15 0:48:40,1409,91,33,25,27,2
2024-08-15 0:48:41,1434,93,41,42,31,2
2024-08-15 0:48:41,1411,92,29,25,28,2
2024-08-15 0:48:42,1445,94,40,16,14,68
2024-08-15 0:48:42,1434,93,41,42,31,2
2024-08-15 0:48:43,1431,93,8,15,14,68
2024-08-15 0:48:43,1445,94,40,16,14,68
2024-08-15 0:48:44,1404,92,7,15,14,68
2024-08-15 0:48:44,1386,90,7,15,14,68
2024-08-15 0:48:45,1386,90,7,15,14,68
2024-08-15 0:48:45,1386,89,7,15,0,68
2024-08-15 0:48:46,1337,87,7,15,0,68
2024-08-15 0:48:46,1386,89,7,15,0,68
2024-08-15 0:48:47,1337,86,7,15,0,68
2024-08-15 0:48:47,1337,87,7,15,0,68
2024-08-15 0:48:48,1290,84,7,14,0,68
2024-08-15 0:48:48,1259,83,7,14,14,68
2024-08-15 0:48:49,1259,83,7,14,14,68
2024-08-15 0:48:49,1221,81,20,24,14,68
2024-08-15 0:48:50,1221,81,20,24,14,68
2024-08-15 0:48:50,1300,81,44,69,39,68
2024-08-15 0:48:51,1295,81,60,88,42,2
2024-08-15 0:48:51,1300,81,44,69,39,68
2024-08-15 0:48:52,1508,84,60,88,37,2
2024-08-15 0:48:52,1548,83,62,87,41,2
2024-08-15 0:48:53,1523,86,49,32,33,2
2024-08-15 0:48:53,1508,84,60,88,37,2
2024-08-15 0:48:54,1543,86,45,32,32,2
2024-08-15 0:48:54,1523,86,49,32,33,2
2024-08-15 0:48:55,1543,86,45,32,32,2
2024-08-15 0:48:55,1553,87,14,16,7,68
2024-08-15 0:48:56,1568,87,14,29,7,2
2024-08-15 0:48:57,1369,88,49,85,34,2
2024-08-15 0:48:57,1510,88,40,44,34,2
2024-08-15 0:48:58,1376,89,58,87,38,2
2024-08-15 0:48:58,1369,88,49,85,34,2
2024-08-15 0:48:59,1376,89,58,87,38,2
2024-08-15 0:48:59,1393,89,49,31,35,2
2024-08-15 0:49:00,1418,92,40,30,30,2
2024-08-15 0:49:00,1432,93,40,32,32,2
2024-08-15 0:49:01,1432,93,40,32,32,2
2024-08-15 0:49:01,1435,93,26,22,21,68
2024-08-15 0:49:02,1435,93,26,22,21,68
2024-08-15 0:49:02,1441,94,30,28,34,2
2024-08-15 0:49:03,1455,94,47,62,35,2
2024-08-15 0:49:03,1441,94,30,28,34,2
2024-08-15 0:49:04,1468,95,50,53,35,2
2024-08-15 0:49:05,1482,96,49,50,28,2
2024-08-15 0:49:05,1490,97,28,29,36,68
2024-08-15 0:49:06,1490,97,28,29,36,68
2024-08-15 0:49:06,1493,98,17,15,0,68
2024-08-15 0:49:07,1493,98,17,15,0,68
2024-08-15 0:49:07,1481,97,17,15,0,68
2024-08-15 0:49:08,1452,95,7,15,0,68
2024-08-15 0:49:08,1473,96,7,15,14,68
2024-08-15 0:49:09,1452,95,7,15,0,68
2024-08-15 0:49:09,1444,94,7,15,14,68
2024-08-15 0:49:10,1444,94,7,15,14,68
2024-08-15 0:49:10,1430,94,7,15,0,68
2024-08-15 0:49:11,1418,92,7,15,0,68
2024-08-15 0:49:11,1430,94,7,15,0,68
2024-08-15 0:49:12,1415,92,9,15,14,68
2024-08-15 0:49:12,1422,92,10,16,18,68
2024-08-15 0:49:13,1391,92,10,16,5,68
2024-08-15 0:49:13,1415,92,9,15,14,68
2024-08-15 0:49:14,1391,91,11,16,22,68
2024-08-15 0:49:14,1391,92,10,16,5,68
2024-08-15 0:49:15,1448,91,24,22,28,2
2024-08-15 0:49:15,1391,91,11,16,22,68
2024-08-15 0:49:16,1413,92,22,19,18,68
2024-08-15 0:49:16,1410,92,11,16,20,68
2024-08-15 0:49:17,1410,92,11,16,20,68
2024-08-15 0:49:17,1410,92,10,16,20,2
2024-08-15 0:49:18,1410,92,10,16,20,2
2024-08-15 0:49:18,1408,92,10,16,7,2
2024-08-15 0:49:19,1405,91,10,16,5,2
2024-08-15 0:49:19,1408,92,10,16,7,2
2024-08-15 0:49:20,1379,90,10,16,1,68
2024-08-15 0:49:20,1396,91,9,15,15,68
2024-08-15 0:49:21,1394,91,10,16,2,2
2024-08-15 0:49:21,1379,90,10,16,1,68
2024-08-15 0:49:22,1428,90,10,16,5,2
2024-08-15 0:49:22,1394,91,10,16,2,2
2024-08-15 0:49:23,1396,90,11,16,6,2
2024-08-15 0:49:23,1428,90,10,16,5,2
2024-08-15 0:49:24,1390,90,10,16,21,2
2024-08-15 0:49:24,1387,89,11,15,14,2
2024-08-15 0:49:25,1387,89,11,15,14,2
2024-08-15 0:49:25,1357,89,7,15,0,2
2024-08-15 0:49:26,1357,89,7,15,0,2
2024-08-15 0:49:26,1346,89,7,15,14,2
2024-08-15 0:49:27,1332,88,7,15,14,2
2024-08-15 0:49:27,1346,89,7,15,14,2
2024-08-15 0:49:28,1314,86,7,14,14,68
2024-08-15 0:49:28,1297,85,7,14,14,68
2024-08-15 0:49:29,1297,85,7,14,14,68
2024-08-15 0:49:29,1297,85,7,14,0,68
2024-08-15 0:49:30,1297,82,7,14,14,68
2024-08-15 0:49:30,1297,85,7,14,0,68
2024-08-15 0:49:31,1221,80,7,14,14,68
2024-08-15 0:49:31,1297,82,7,14,14,68
2024-08-15 0:49:32,1185,76,7,14,14,68
2024-08-15 0:49:33,1318,74,7,15,0,68
2024-08-15 0:49:33,1289,73,7,14,0,68
2024-08-15 0:49:34,1265,72,7,14,14,68
2024-08-15 0:49:34,1289,73,7,14,0,68
2024-08-15 0:49:35,1265,72,7,14,14,68
2024-08-15 0:49:35,1247,72,7,14,14,68
2024-08-15 0:49:36,1221,72,7,14,14,68
2024-08-15 0:49:36,1208,69,7,14,0,68
2024-08-15 0:49:37,1208,69,7,14,0,68
2024-08-15 0:49:37,1208,68,7,14,0,68
2024-08-15 0:49:38,1208,68,7,14,0,68
2024-08-15 0:49:38,1176,67,7,14,0,68
2024-08-15 0:49:39,1176,67,7,14,0,68
2024-08-15 0:49:39,1163,66,7,15,5,68
2024-08-15 0:49:40,1175,66,11,16,21,68
2024-08-15 0:49:41,1208,67,27,21,29,2
2024-08-15 0:49:41,1196,66,21,21,29,2
2024-08-15 0:49:42,1208,67,27,21,29,2
